名称: Unknown Channel, 组: 🇨🇳央视频道🇨🇳, 电视台ID: Unknown ID, URL: http://www.freetv.top/migu/608807420.m3u8?migutoken=491f039071b1e5ca7ea22dab208a3373abd0aa38187ac74446778154f03126d09cf16f03bab30bbbe6b3654715b39584417cebbd010b1b65144b4d683dc814c330efffb70a09c7630ddbb49120
名称:  淘电影, 组: 其他频道, 电视台ID: Unknown ID, URL: http://yc.myds.me:35455/bptv/10000100000000050000000003887498.m3u8
名称:  火影忍者, 组: 其他频道, 电视台ID: Unknown ID, URL: https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8
名称:  爱上4K, 组: 其他频道, 电视台ID: Unknown ID, URL: http://wouu.net:9977/udp/239.93.0.97:5140
名称:  番薯台, 组: 其他频道, 电视台ID: Unknown ID, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
名称:  直播中国, 组: 其他频道, 电视台ID: Unknown ID, URL: https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
名称:  睛彩竞技, 组: 其他频道, 电视台ID: Unknown ID, URL: http://111.22.153.159:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
名称:  睛彩篮球, 组: 其他频道, 电视台ID: Unknown ID, URL: http://111.22.153.159:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
名称:  石河子影视文体, 组: 其他频道, 电视台ID: Unknown ID, URL: http://124.88.144.73:1935/live/jjsh/playlist.m3u8
名称:  神乐欧美影院, 组: 其他频道, 电视台ID: Unknown ID, URL: http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
名称:  精品体育, 组: 其他频道, 电视台ID: Unknown ID, URL: https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
名称:  纬来精采, 组: 其他频道, 电视台ID: Unknown ID, URL: http://61.221.215.25:8800/hls/48/index.m3u8
名称:  美亚C+, 组: 其他频道, 电视台ID: Unknown ID, URL: http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
名称:  美亚电影, 组: 其他频道, 电视台ID: Unknown ID, URL: https://live.tvfix.org/live/mydy/1/v4000000/index.m3u8
名称:  豆瓣电影, 组: 其他频道, 电视台ID: Unknown ID, URL: https://live.tvfix.org/live/cmc/index.m3u8
名称:  超级体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://111.22.153.159:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
名称:  超级体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://111.22.153.159:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
名称:  鄂尔多斯新闻, 组: 其他频道, 电视台ID: Unknown ID, URL: https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
名称:  重温经典, 组: 其他频道, 电视台ID: Unknown ID, URL: http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
名称:  重温经典, 组: 其他频道, 电视台ID: Unknown ID, URL: http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
名称:  青春动漫, 组: 其他频道, 电视台ID: Unknown ID, URL: http://wouu.net:9977/udp/239.93.0.146:5140
名称:  韩国EBS少儿, 组: 其他频道, 电视台ID: Unknown ID, URL: http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
名称:  黑莓动画, 组: 其他频道, 电视台ID: Unknown ID, URL: http://111.22.153.159:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
名称:  黑莓电影, 组: 其他频道, 电视台ID: Unknown ID, URL: https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
名称:  龙门飞甲, 组: 其他频道, 电视台ID: Unknown ID, URL: http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
名称: Animal Planet HD, 组: 其他频道, 电视台ID: Unknown ID, URL: https://mirror.ghproxy.com/https://raw.githubusercontent.com/subirkumarpaul/My-iptv/main/Animal-Planet.m3u8
名称: Animax, 组: 其他频道, 电视台ID: Unknown ID, URL: https://live.tvfix.org/live/animax/index.m3u8
名称: Arirang Korea, 组: 其他频道, 电视台ID: Unknown ID, URL: https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
名称: BBC Earth, 组: 其他频道, 电视台ID: Unknown ID, URL: https://d206rrc0yoxllg.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-staxtq3pp4n9p/115c93cf-88fa-4c4d-86c1-ca74ac6969d7/3.m3u8
名称: BBC NEWS, 组: 其他频道, 电视台ID: Unknown ID, URL: http://myott.top/stream/DT6QU63K5VX/85.m3u8
名称: BBC NEWS, 组: 其他频道, 电视台ID: Unknown ID, URL: https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
名称: BBC News (North America), 组: 其他频道, 电视台ID: Unknown ID, URL: https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
名称: Bloomberg 4K, 组: 其他频道, 电视台ID: Unknown ID, URL: https://epg.pw/stream/62cbd4ebd22b4694f6e26929cc28201330c33670c43b8e12afce66f85fb1f725.m3u8
名称: Bloomberg TV, 组: 其他频道, 电视台ID: Unknown ID, URL: https://bloomberg-bloombergtv-5-eu.plex.wurl.tv/playlist.m3u8
名称: CCTV10 科教, 组: 其他频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0010_1.m3u8
名称: CCTV2 财经, 组: 其他频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0002_1.m3u8
名称: CCTV5 体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0005_1.m3u8
名称: CCTV6 电影, 组: 其他频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0006_1.m3u8
名称: CCTV8 电视剧, 组: 其他频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0008_1.m3u8
名称: CCTV9 纪录, 组: 其他频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0009_1.m3u8
名称: CETV4, 组: 其他频道, 电视台ID: Unknown ID, URL: https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
名称: CN 卡通頻道, 组: 其他频道, 电视台ID: Unknown ID, URL: http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=MDCD8337337283373372&ct=18393&tsum=3744c35f02ab2207fb7dbbcb450f02d6
名称: CNN, 组: 其他频道, 电视台ID: Unknown ID, URL: https://amg01448-samsungin-cnnnow-samsungin-4npqg.amagi.tv/playlist/amg01448-samsungin-cnnnow-samsungin/playlist.m3u8
名称: CN卡通, 组: 其他频道, 电视台ID: Unknown ID, URL: http://125.227.210.55:8167/VideoInput/play.ts
名称: DiscoverFilm, 组: 其他频道, 电视台ID: Unknown ID, URL: https://discoverfilm-discoverfilm-1-nl.samsung.wurl.tv/playlist.m3u8
名称: Discovery HD, 组: 其他频道, 电视台ID: Unknown ID, URL: https://mirror.ghproxy.com/https://raw.githubusercontent.com/subirkumarpaul/My-iptv/main/Discovery.m3u8
名称: Discovery Science, 组: 其他频道, 电视台ID: Unknown ID, URL: https://mirror.ghproxy.com/https://raw.githubusercontent.com/subirkumarpaul/My-iptv/main/Discovery-Science.m3u8
名称: Fashion TV, 组: 其他频道, 电视台ID: Unknown ID, URL: https://fashiontv-fashiontv-5-nl.samsung.wurl.tv/playlist.m3u8
名称: GB News, 组: 其他频道, 电视台ID: Unknown ID, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-gbnewsnz-samsungnz/playlist.m3u8
名称: Live Now FOX, 组: 其他频道, 电视台ID: Unknown ID, URL: https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
名称: Love Nature, 组: 其他频道, 电视台ID: Unknown ID, URL: https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
名称: Love Nature, 组: 其他频道, 电视台ID: Unknown ID, URL: http://143.244.60.30/LOVE_NATURE/index.m3u8
名称: Love Pets 🇺🇸, 组: 其他频道, 电视台ID: Unknown ID, URL: https://bit.ly/3uVGkoY?profile=inspirationFreetv.m3u8
名称: MBC 대전, 组: 其他频道, 电视台ID: Unknown ID, URL: http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
名称: News Max2, 组: 其他频道, 电视台ID: Unknown ID, URL: http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
名称: Pet Club TV, 组: 其他频道, 电视台ID: Unknown ID, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
名称: Pet Lovers tv 🇧🇷, 组: 其他频道, 电视台ID: Unknown ID, URL: https://video04.logicahost.com.br/petloverstv/petloverstv/playlist.m3u8
名称: RTHK 33, 组: 其他频道, 电视台ID: Unknown ID, URL: https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
名称: RTHK 34, 组: 其他频道, 电视台ID: Unknown ID, URL: https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
名称: SUPER Kids Channel, 组: 其他频道, 电视台ID: Unknown ID, URL: https://live.tvfix.org/live/kid/index.m3u8
名称: Sky News, 组: 其他频道, 电视台ID: Unknown ID, URL: https://d39chvnxm26pgp.cloudfront.net/v1/master/72588bff830dec7b26d7cbbf5f3c24928aec5c03/cc-sthen6ms4vxgv-stage/WNSFO/ABR.m3u8
名称: TBS, 组: 其他频道, 电视台ID: Unknown ID, URL: http://143.244.60.30/TBS/index.m3u8
名称: TVBS欢乐, 组: 其他频道, 电视台ID: Unknown ID, URL: http://108.181.20.197/livehttpplay?channel_id=20105
名称: Tv + Pet 🇧🇷, 组: 其他频道, 电视台ID: Unknown ID, URL: https://isaocorp.cloudecast.com/tvmaispet/tracks-v1a1/mono.m3u8
名称: VOA, 组: 其他频道, 电视台ID: Unknown ID, URL: https://voa-ingest.akamaized.net/hls/live/2033874/tvmc06/playlist.m3u8
名称: Wild Earth, 组: 其他频道, 电视台ID: Unknown ID, URL: https://wildearth-plex.amagi.tv/masterR1080p.m3u8
名称: 三立新闻, 组: 其他频道, 电视台ID: Unknown ID, URL: http://108.181.20.197/livehttpplay?channel_id=10126
名称: 三立新闻, 组: 其他频道, 电视台ID: Unknown ID, URL: http://live4play.uk/livehttpplay?channel_id=10126
名称: 三立新闻, 组: 其他频道, 电视台ID: Unknown ID, URL: https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
名称: 世界地理, 组: 其他频道, 电视台ID: Unknown ID, URL: http://www.1328099.xyz:9001/rtp/239.253.43.7:5146
名称: 世界地理, 组: 其他频道, 电视台ID: Unknown ID, URL: http://www.1328099.xyz:9001/rtp/239.253.43.24:5146
名称: 东森洋片, 组: 其他频道, 电视台ID: Unknown ID, URL: http://108.181.20.197/livehttpplay?channel_id=20080
名称: 东森超视, 组: 其他频道, 电视台ID: Unknown ID, URL: http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
名称: 东森超视, 组: 其他频道, 电视台ID: Unknown ID, URL: http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
名称: 中視, 组: 其他频道, 电视台ID: Unknown ID, URL: http://37.27.111.214:8080/live/7/hls.m3u8
名称: 今日俄罗斯, 组: 其他频道, 电视台ID: Unknown ID, URL: https://rt-glb.rttv.com/live/rtnews/playlist.m3u8
名称: 内蒙新综, 组: 其他频道, 电视台ID: Unknown ID, URL: https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
名称: 劲爆体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://119.32.12.17:2901/udp/224.1.100.129:11111
名称: 包头新综, 组: 其他频道, 电视台ID: Unknown ID, URL: https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
名称: 半岛新闻, 组: 其他频道, 电视台ID: Unknown ID, URL: https://live-hls-aje-ak.getaj.net/AJE/01.m3u8?zshijd
名称: 呼市新综, 组: 其他频道, 电视台ID: Unknown ID, URL: https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
名称: 央视台球, 组: 其他频道, 电视台ID: Unknown ID, URL: http://www.1328099.xyz:9001/rtp/239.253.43.11:5146
名称: 广东体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://119.32.12.17:2901/udp/224.1.100.34:11111
名称: 广东体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://119.32.12.17:2901/udp/224.1.100.34:11111#http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
名称: 广东体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://119.32.12.17:2901/udp/224.1.100.34:11111#http://qjrhc.jydjd.top:2911/udp/224.1.100.33:11111
名称: 广东体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://113.65.7.94:8888/udp/239.77.0.112:5146
名称: 广东体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://113.65.7.94:8888/udp/239.77.0.112:5146#http://183.7.113.194:8088/udp/239.77.0.112:5146
名称: 广东体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://14.154.196.26:4022/udp/239.77.0.112:5146
名称: 新加坡中文, 组: 其他频道, 电视台ID: Unknown ID, URL: https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
名称: 新加坡中文, 组: 其他频道, 电视台ID: Unknown ID, URL: https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
名称: 无线新闻台, 组: 其他频道, 电视台ID: Unknown ID, URL: https://live.tvfix.org/live/inews/index.m3u8
名称: 深圳体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://113.109.250.108:9999/udp/239.77.1.128:5146
名称: 番薯111, 组: 其他频道, 电视台ID: Unknown ID, URL: http://61.216.67.119:1935/TWHG/E1/playlist.m3u8
名称: 番薯111, 组: 其他频道, 电视台ID: Unknown ID, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
名称: 番薯111, 组: 其他频道, 电视台ID: Unknown ID, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
名称: 番薯111, 组: 其他频道, 电视台ID: Unknown ID, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
名称: 纬来体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://50.7.234.10:8278/videolandsport/playlist.m3u8?tid=MD2D5343800653438006&ct=19234&tsum=1be724fb8246abfedaf2bd088ec98f03
名称: 纬来体育, 组: 其他频道, 电视台ID: Unknown ID, URL: http://50.7.234.10:8278/videolandsport/playlist.m3u8?tid=MF0F9609085796090857&ct=19254&tsum=6bf853a68e195475b4892428199568c7
名称: 纬来电影, 组: 其他频道, 电视台ID: Unknown ID, URL: http://108.181.20.197/livehttpplay?channel_id=20199
名称: 纬来电影, 组: 其他频道, 电视台ID: Unknown ID, URL: http://live4play.uk/livehttpplay?channel_id=20199
名称: 華視, 组: 其他频道, 电视台ID: Unknown ID, URL: http://50.7.234.10:8278/ctshd_twn/playlist.m3u8?ct=19226&tid=MAFA1309481213094812&tsum=429f7c40691cdcc6c1fb108dbd11e002
名称: 華視, 组: 其他频道, 电视台ID: Unknown ID, URL: http://50.7.234.10:8278/ctshd_twn/playlist.m3u8?tid=MAFA1309481213094812&ct=19226&tsum=429f7c40691cdcc6c1fb108dbd11e002
名称: 華視, 组: 其他频道, 电视台ID: Unknown ID, URL: http://50.7.234.10:8278/ctshd_twn/playlist.m3u8?tid=MD3D4860867448608674&ct=19193&tsum=773d4005ddbc68ed16154cc49ba1fc76
名称: 赤峰新综, 组: 其他频道, 电视台ID: Unknown ID, URL: https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
名称: 鄂多新闻, 组: 其他频道, 电视台ID: Unknown ID, URL: https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
名称: 鳳凰衛視資訊, 组: 其他频道, 电视台ID: Unknown ID, URL: https://smart.pendy.dpdns.org/youtube.php?id=HFib76ySpbU
名称: CCTV1, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPpqgHe3PQ5GNQoO-yUgA8C%2CEND
名称: CCTV2, 组: 央视频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0002_1.m3u8
名称: CCTV3, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E_6GNVcVOz9Xub8CclyMRUg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOIR_8g_qYRqpV5wTQqRILi%2CEND
名称: CCTV4, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
名称: CCTV5, 组: 央视频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0005_1.m3u8
名称: CCTV5+, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226458/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Em70vyfVI_MkrcLYjHWnqOA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNlS0O1LA8iGydXPYujpRue%2CEND
名称: CCTV6, 组: 央视频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0006_1.m3u8
名称: CCTV7, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EutDC7HLJc_gC0YdIDr7oig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPOHuulzlCcw92vP3vgYa4n%2CEND
名称: CCTV8, 组: 央视频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0008_1.m3u8
名称: CCTV9, 组: 央视频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0009_1.m3u8
名称: CCTV10, 组: 央视频道, 电视台ID: Unknown ID, URL: http://39.164.180.36:19901/tsfile/live/0010_1.m3u8
名称: CCTV11, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0RcQQbNseiHvFO8XWf466A%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
名称: CCTV12, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMIlZ5z7o_ym15iMooogSvj%2CEND
名称: CCTV13, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EqHPe9pEEWJ00hz1ArnRZVA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
名称: CCTV14, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND
名称: CCTV15, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWyklhmFh7oMx-lG1tNUcSQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
名称: CCTV16, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND
名称: CCTV16, 组: 央视频道, 电视台ID: Unknown ID, URL: http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND
名称: CCTV17, 组: 央视频道, 电视台ID: Unknown ID, URL: http://tv.20191209.xyz:37377/migu/673168256.m3u8?migutoken=eb3fbda758006d66837b5b6ef1b7ab6847a99f05f6b3303861d81e6e1335349499a40c8479d9a801327519db10547f9870398da6796159db51812e236c1b6c07d2c0f7e5bc32101c9cc222dc
名称: CCTV兵器科技, 组: 央视频道, 电视台ID: CCTV兵器科技, URL: http://61.134.254.90:8001/rtp/226.0.2.223:9696
名称: CCTV央视台球, 组: 央视频道, 电视台ID: CCTV央视台球, URL: http://113.234.221.253:4022/rtp/232.0.0.122:9290
名称: CCTV女性时尚, 组: 央视频道, 电视台ID: 女性时尚, URL: http://61.134.254.90:8001/rtp/226.0.2.226:9720
名称: CCTV怀旧剧场, 组: 央视频道, 电视台ID: 怀旧剧场, URL: http://61.134.254.90:8001/rtp/226.0.2.224:9704
名称: CCTV第一剧场, 组: 央视频道, 电视台ID: CCTV第一剧场, URL: http://61.134.254.90:8001/rtp/226.0.2.221:9680
名称: CCTV风云剧场, 组: 央视频道, 电视台ID: CCTV风云剧场, URL: http://119.125.134.176:9901/tsfile/live/1042_1.m3u8
名称: CCTV风云足球, 组: 央视频道, 电视台ID: CCTV风云足球, URL: http://61.134.254.90:8001/rtp/226.0.2.225:9712
名称: CCTV风云音乐, 组: 央视频道, 电视台ID: CCTV风云音乐, URL: http://61.134.254.90:8001/rtp/226.0.2.227:9728
名称: CCTV高尔夫球, 组: 央视频道, 电视台ID: CCTV高尔夫球, URL: http://61.134.254.90:8001/rtp/226.0.2.217:9648
名称: CCTV电视指南, 组: 央视频道, 电视台ID: CCTV电视指南, URL: http://61.134.254.90:8001/rtp/226.0.2.218:9656
名称: CGTN, 组: 央视频道, 电视台ID: CGTN, URL: https://0472.org/hls/cgtn.m3u8
名称: 先锋乒羽, 组: 卫视频道, 电视台ID: 先锋乒羽, URL: http://115.60.241.249:2000/rtp/225.1.4.210:1263
名称: Unknown Channel, 组: China, 电视台ID: 凤凰资讯, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8
名称: Unknown Channel, 组: China, 电视台ID: 凤凰中文, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8
名称: 凤凰香港, 组: 港澳台频道, 电视台ID: 凤凰香港, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8
名称: 凤凰电影, 组: 电影, 电视台ID: 凤凰电影, URL: http://home.js001.com:7777/stream/channelid/884059847?profile=pass
名称: TVB无线新闻, 组: 港澳台频道, 电视台ID: TVB无线新闻, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8
名称: 翡翠台, 组: 港澳台频道, 电视台ID: 翡翠台, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null/AKTV.m3u8
名称: 明珠台, 组: 港澳台频道, 电视台ID: 明珠台, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8
名称: 香港卫视, 组: 卫视频道, 电视台ID: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
名称: 台视新闻, 组: 港澳台频道, 电视台ID: 台视新闻, URL: http://aktv-stream.m16tv.cfd/stream/taiwan/null-3/AKTV.m3u8
名称: TVBS新闻, 组: 港澳台频道, 电视台ID: TVBS新闻, URL: http://aktv-stream.m16tv.cfd/stream/aktv3/null-2/AKTV.m3u8
名称: 东森新闻, 组: 港澳台频道, 电视台ID: 东森新闻, URL: http://aktv-stream.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
名称: 中天新闻, 组: 港澳台频道, 电视台ID: 中天新闻, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
名称: 民视新闻, 组: 港澳台频道, 电视台ID: 民视新闻, URL: https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv13
名称: 三立新闻, 组: 港澳台频道, 电视台ID: 三立新闻, URL: http://aktv-stream.m16tv.cfd/stream/taiwan/inews/AKTV.m3u8
名称: 中视新闻, 组: 港澳台频道, 电视台ID: 中视新闻, URL: http://aktv-stream.m16tv.cfd/stream/taiwan/null-13/AKTV.m3u8
名称: 寰宇新聞台, 组: 港澳台频道, 电视台ID: 寰宇新聞台, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
名称: 镜新闻, 组: 港澳台频道, 电视台ID: 镜新闻, URL: https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv075
名称: 公视, 组: 港澳台频道, 电视台ID: 公视, URL: http://194.87.101.118/live.m3u8?c=8
